image_id,path,relative_path,label,target,surface,source_folder,width,height,split
img_0049753,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-225.jpg,Walls\Non-cracked\7110-225.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049754,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-226.jpg,Walls\Non-cracked\7110-226.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049755,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-227.jpg,Walls\Non-cracked\7110-227.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049756,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-228.jpg,Walls\Non-cracked\7110-228.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049757,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-231.jpg,Walls\Non-cracked\7110-231.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049758,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-232.jpg,Walls\Non-cracked\7110-232.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049759,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-233.jpg,Walls\Non-cracked\7110-233.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049760,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-234.jpg,Walls\Non-cracked\7110-234.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049761,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-235.jpg,Walls\Non-cracked\7110-235.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049762,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-236.jpg,Walls\Non-cracked\7110-236.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049763,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-237.jpg,Walls\Non-cracked\7110-237.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049764,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-238.jpg,Walls\Non-cracked\7110-238.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049765,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-239.jpg,Walls\Non-cracked\7110-239.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049766,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-240.jpg,Walls\Non-cracked\7110-240.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049767,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-241.jpg,Walls\Non-cracked\7110-241.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049768,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-242.jpg,Walls\Non-cracked\7110-242.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049769,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-243.jpg,Walls\Non-cracked\7110-243.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049770,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-244.jpg,Walls\Non-cracked\7110-244.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049771,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-246.jpg,Walls\Non-cracked\7110-246.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049772,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-247.jpg,Walls\Non-cracked\7110-247.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049773,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-249.jpg,Walls\Non-cracked\7110-249.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049774,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-250.jpg,Walls\Non-cracked\7110-250.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049775,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-251.jpg,Walls\Non-cracked\7110-251.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049776,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-252.jpg,Walls\Non-cracked\7110-252.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049777,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-26.jpg,Walls\Non-cracked\7110-26.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049778,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-27.jpg,Walls\Non-cracked\7110-27.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049779,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-29.jpg,Walls\Non-cracked\7110-29.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049780,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-3.jpg,Walls\Non-cracked\7110-3.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049781,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-30.jpg,Walls\Non-cracked\7110-30.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049782,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-31.jpg,Walls\Non-cracked\7110-31.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049783,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-32.jpg,Walls\Non-cracked\7110-32.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049784,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-33.jpg,Walls\Non-cracked\7110-33.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049785,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-34.jpg,Walls\Non-cracked\7110-34.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049786,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-35.jpg,Walls\Non-cracked\7110-35.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049787,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-36.jpg,Walls\Non-cracked\7110-36.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049788,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-37.jpg,Walls\Non-cracked\7110-37.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049789,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-38.jpg,Walls\Non-cracked\7110-38.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049790,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-39.jpg,Walls\Non-cracked\7110-39.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049791,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-40.jpg,Walls\Non-cracked\7110-40.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049792,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-41.jpg,Walls\Non-cracked\7110-41.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049793,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-42.jpg,Walls\Non-cracked\7110-42.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049794,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-44.jpg,Walls\Non-cracked\7110-44.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049795,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-45.jpg,Walls\Non-cracked\7110-45.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049796,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-46.jpg,Walls\Non-cracked\7110-46.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049797,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-47.jpg,Walls\Non-cracked\7110-47.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049798,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-48.jpg,Walls\Non-cracked\7110-48.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049799,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-49.jpg,Walls\Non-cracked\7110-49.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049800,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-50.jpg,Walls\Non-cracked\7110-50.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049801,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-51.jpg,Walls\Non-cracked\7110-51.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049802,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-52.jpg,Walls\Non-cracked\7110-52.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049803,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-53.jpg,Walls\Non-cracked\7110-53.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049804,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-54.jpg,Walls\Non-cracked\7110-54.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049805,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-55.jpg,Walls\Non-cracked\7110-55.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049806,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-56.jpg,Walls\Non-cracked\7110-56.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049807,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-57.jpg,Walls\Non-cracked\7110-57.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049808,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-58.jpg,Walls\Non-cracked\7110-58.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049809,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-59.jpg,Walls\Non-cracked\7110-59.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049810,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-6.jpg,Walls\Non-cracked\7110-6.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049811,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-60.jpg,Walls\Non-cracked\7110-60.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049812,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-63.jpg,Walls\Non-cracked\7110-63.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049813,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-64.jpg,Walls\Non-cracked\7110-64.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049814,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-65.jpg,Walls\Non-cracked\7110-65.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049815,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-66.jpg,Walls\Non-cracked\7110-66.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049816,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-67.jpg,Walls\Non-cracked\7110-67.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049817,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-68.jpg,Walls\Non-cracked\7110-68.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049818,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-69.jpg,Walls\Non-cracked\7110-69.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049819,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-7.jpg,Walls\Non-cracked\7110-7.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049820,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-70.jpg,Walls\Non-cracked\7110-70.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049821,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-71.jpg,Walls\Non-cracked\7110-71.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049822,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-72.jpg,Walls\Non-cracked\7110-72.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049823,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-73.jpg,Walls\Non-cracked\7110-73.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049824,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-74.jpg,Walls\Non-cracked\7110-74.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049825,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-75.jpg,Walls\Non-cracked\7110-75.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049826,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-76.jpg,Walls\Non-cracked\7110-76.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049827,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-77.jpg,Walls\Non-cracked\7110-77.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049828,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-78.jpg,Walls\Non-cracked\7110-78.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049829,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-79.jpg,Walls\Non-cracked\7110-79.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049830,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-8.jpg,Walls\Non-cracked\7110-8.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049831,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-82.jpg,Walls\Non-cracked\7110-82.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049832,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-83.jpg,Walls\Non-cracked\7110-83.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049833,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-84.jpg,Walls\Non-cracked\7110-84.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049834,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-85.jpg,Walls\Non-cracked\7110-85.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049835,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-86.jpg,Walls\Non-cracked\7110-86.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049836,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-87.jpg,Walls\Non-cracked\7110-87.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049837,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-88.jpg,Walls\Non-cracked\7110-88.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049838,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-89.jpg,Walls\Non-cracked\7110-89.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049839,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-9.jpg,Walls\Non-cracked\7110-9.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049840,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-90.jpg,Walls\Non-cracked\7110-90.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049841,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-91.jpg,Walls\Non-cracked\7110-91.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049842,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-92.jpg,Walls\Non-cracked\7110-92.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049843,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-93.jpg,Walls\Non-cracked\7110-93.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049844,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-94.jpg,Walls\Non-cracked\7110-94.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049845,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-95.jpg,Walls\Non-cracked\7110-95.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049846,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-96.jpg,Walls\Non-cracked\7110-96.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049847,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-97.jpg,Walls\Non-cracked\7110-97.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049848,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7110-98.jpg,Walls\Non-cracked\7110-98.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049849,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-10.jpg,Walls\Non-cracked\7111-10.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049850,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-100.jpg,Walls\Non-cracked\7111-100.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049851,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-104.jpg,Walls\Non-cracked\7111-104.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049852,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-108.jpg,Walls\Non-cracked\7111-108.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049853,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-109.jpg,Walls\Non-cracked\7111-109.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049854,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-11.jpg,Walls\Non-cracked\7111-11.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049855,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-110.jpg,Walls\Non-cracked\7111-110.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049856,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-111.jpg,Walls\Non-cracked\7111-111.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049857,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-112.jpg,Walls\Non-cracked\7111-112.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049858,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-113.jpg,Walls\Non-cracked\7111-113.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049859,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-116.jpg,Walls\Non-cracked\7111-116.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049860,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-117.jpg,Walls\Non-cracked\7111-117.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049861,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-118.jpg,Walls\Non-cracked\7111-118.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049862,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-119.jpg,Walls\Non-cracked\7111-119.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049863,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-120.jpg,Walls\Non-cracked\7111-120.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049864,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-121.jpg,Walls\Non-cracked\7111-121.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049865,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-122.jpg,Walls\Non-cracked\7111-122.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049866,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-126.jpg,Walls\Non-cracked\7111-126.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049867,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-127.jpg,Walls\Non-cracked\7111-127.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049868,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-128.jpg,Walls\Non-cracked\7111-128.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049869,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-129.jpg,Walls\Non-cracked\7111-129.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049870,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-130.jpg,Walls\Non-cracked\7111-130.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049871,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-131.jpg,Walls\Non-cracked\7111-131.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049872,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-132.jpg,Walls\Non-cracked\7111-132.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049873,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-135.jpg,Walls\Non-cracked\7111-135.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049874,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-136.jpg,Walls\Non-cracked\7111-136.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
img_0049875,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-137.jpg,Walls\Non-cracked\7111-137.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,validation
img_0049876,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-138.jpg,Walls\Non-cracked\7111-138.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,test
img_0049877,C:\Users\shrav\Downloads\SDNET\SDNET\data\raw\sdnet2018\Walls\Non-cracked\7111-139.jpg,Walls\Non-cracked\7111-139.jpg,non_cracked,0,wall,Walls\Non-cracked,256,256,train
